    4.0000E-01   1.56331E-07 0.0072
    5.0000E-01   2.02071E-07 0.0062
    6.0000E-01   1.83480E-07 0.0067
    7.0000E-01   1.76872E-06 0.0022
    1.0000E-02   3.80967E-11 0.4290
    2.0000E-02   1.68951E-10 0.1995
    3.0000E-02   1.55796E-10 0.2076
    4.0000E-02   5.00791E-10 0.1161
    5.0000E-02   9.00383E-10 0.0856
    6.0000E-02   2.37076E-09 0.0586
    7.0000E-02   5.16209E-09 0.0376
    8.0000E-02   1.02883E-08 0.0285
    9.0000E-02   1.38239E-08 0.0247
    1.0000E-01   1.76559E-08 0.0214
    2.0000E-01   3.69583E-07 0.0053
    3.0000E-01   3.40275E-07 0.0045
    4.0000E-01   1.52429E-07 0.0065
    5.0000E-01   1.97777E-07 0.0057
    6.0000E-01   1.75274E-07 0.0062
    7.0000E-01   1.74560E-06 0.0020
    1.0000E-02   4.20077E-11 0.2703
    2.0000E-02   9.35658E-11 0.1869
    3.0000E-02   2.70549E-10 0.1135
    4.0000E-02   3.73295E-10 0.0956
    5.0000E-02   7.92971E-10 0.0655
    6.0000E-02   2.35538E-09 0.0387
    7.0000E-02   4.91609E-09 0.0276
    8.0000E-02   1.01711E-08 0.0201
    9.0000E-02   1.34532E-08 0.0180
    1.0000E-01   1.70180E-08 0.0160
    2.0000E-01   3.58444E-07 0.0037
    3.0000E-01   3.34533E-07 0.0033
    4.0000E-01   1.49020E-07 0.0048
    5.0000E-01   1.92664E-07 0.0042
    6.0000E-01   1.67983E-07 0.0045
    7.0000E-01   1.73160E-06 0.0014
